A0HKT	brca	prad	-2.07944154167984	0.125
A1ENT	brca	thca	-2.07944154167984	0.125
A18NN	brca	luad	-2.07944154167984	0.125
A0B7N	brca	kric	-2.07944154167984	0.125
A1N6N	brca	hnsc	-2.07944154167984	0.125
A18UN	brca	coad	-2.07944154167984	0.125
A1FCT	brca	lusc	-2.07944154167984	0.125
A18LT	brca	brca	-2.07944154167984	0.125
A2C9N	brca	kric	-2.07944154167984	0.125
A0CEN	brca	hnsc	-2.07944154167984	0.125
A18PT	brca	coad	-2.07944154167984	0.125
A03RT	brca	prad	-2.07944154167984	0.125
A2FBN	brca	kric	-2.07944154167984	0.125
A08FT	brca	kric	-2.07944154167984	0.125
A082T	brca	hnsc	-2.07944154167984	0.125
A1NGN	brca	coad	-2.07944154167984	0.125
A03YT	brca	coad	-2.07944154167984	0.125
A1F0T	brca	luad	-2.07944154167984	0.125
A08CT	brca	coad	-2.07944154167984	0.125
A1RDT	brca	coad	-2.07944154167984	0.125
A0BJT	brca	thca	-2.07944154167984	0.125
A0DZN	brca	coad	-2.07944154167984	0.125
A0DTT	brca	thca	-2.07944154167984	0.125
A18MN	brca	brca	-2.07944154167984	0.125
A03MT	brca	thca	-2.07944154167984	0.125
A08LT	brca	kric	-2.07944154167984	0.125
A07GT	brca	thca	-2.07944154167984	0.125
A1FMT	brca	coad	-2.07944154167984	0.125
A1FMN	brca	prad	-2.07944154167984	0.125
A1ETN	brca	prad	-2.07944154167984	0.125
A18QT	brca	hnsc	-2.07944154167984	0.125
A204N	brca	thca	-2.07944154167984	0.125
A13GN	brca	thca	-2.07944154167984	0.125
A0DCN	brca	hnsc	-2.07944154167984	0.125
A07LT	brca	thca	-2.07944154167984	0.125
A1F8T	brca	brca	-2.07944154167984	0.125
A06TT	brca	thca	-2.07944154167984	0.125
A06YT	brca	luad	-2.07944154167984	0.125
A0BCN	brca	kric	-2.07944154167984	0.125
A04CT	brca	prad	-2.07944154167984	0.125
A04NT	brca	kric	-2.07944154167984	0.125
A0DON	brca	thca	-2.07944154167984	0.125
